ROAD_NAME,YEAR,MONTH,TRAIN_KM,LOSS_12_COUNT,LOSS_12_SUM,LOSS_3_COUNT,LOSS_3_SUM,LOSS_TECH_COUNT,LOSS_TECH_SUM,LOSS_COUNT_TOTAL,LOSS_SUM_TOTAL,SPECIFIC_LOSS
Западно-Сибирская,2018,3,11974686.790192211,273,1112.6095044469366,1241,50.513858803122965,485,714.9475363618361,1999,1878.0708996118956,156.83674508715478
Западно-Сибирская,2018,4,12018885.593622431,240,923.5403797688172,1102,46.783624363654795,452,583.544578891743,1794,1553.8685830242148,129.28557900981622
Западно-Сибирская,2018,5,12519968.044359513,220,934.8001208676396,1280,49.04984102403518,452,824.2117948897378,1952,1808.0617567814127,144.4142469353969
Западно-Сибирская,2018,6,12670093.329255814,197,927.0058486929407,1005,41.61696692033786,378,644.0090039686775,1580,1612.631819581956,127.27860621660275
Западно-Сибирская,2018,7,12526740.624086615,177,848.6299024257964,999,32.064207690418144,346,537.8641670819736,1522,1418.558277198188,113.24240836204127
Западно-Сибирская,2018,8,12604088.06746624,201,863.2440558431355,1124,44.27313864135384,418,655.7829079025695,1743,1563.3001023870588,124.03119480117405
Западно-Сибирская,2018,9,12690232.7699523,229,998.3802520910183,1162,50.22879857718978,366,655.3494024852548,1757,1703.9584531534629,134.27322288272478
Западно-Сибирская,2018,10,12470162.447002633,250,1149.991391522223,1105,55.27513498119529,430,656.3302718930644,1785,1861.5967983964829,149.28408561701954
Западно-Сибирская,2018,11,12238822.764483832,245,922.8379299018935,1415,56.903552606852706,541,773.2152570413843,2201,1752.9567395501306,143.22919559200437
Западно-Сибирская,2018,12,12029198.995474162,269,1370.6637005780492,1164,51.68886010220396,546,778.7922710832308,1979,2201.144831763484,182.98349146868696
Западно-Сибирская,2019,1,11686293.975383302,268,1097.4400420656928,1498,62.396468378638936,542,833.528708681845,2308,1993.3652191261767,170.57291416124895
Западно-Сибирская,2019,2,11336875.864781244,259,929.8356356189158,1475,53.72504593717718,566,877.0635257057303,2300,1860.6242072618234,164.12142370209554
Западно-Сибирская,2019,3,12186357.339226544,217,989.6876433407108,1191,47.74752632872347,517,862.1417026813485,1925,1899.5768723507829,155.8773322883167
Западно-Сибирская,2019,4,11890011.376697851,211,942.3126642741827,1255,39.104799523532364,401,733.3720139474946,1867,1714.7894777452098,144.2210123621807
Западно-Сибирская,2019,5,12100565.647346431,196,895.3044121400288,1151,43.40750861533425,403,701.2677573587805,1750,1639.9796781141436,135.5291749087597
Западно-Сибирская,2019,6,12518313.067671668,182,835.2168148883559,1084,48.73066406983486,408,682.8045369889971,1674,1566.7520159471878,125.1568008786502
Западно-Сибирская,2019,7,12471905.006129244,177,783.8163181797612,1009,36.07364797714102,404,641.0053591422906,1590,1460.8953252991928,117.13489836406262
Западно-Сибирская,2019,8,12651123.525981728,201,850.6249241719031,1109,35.99497545271516,386,612.3066212433736,1696,1498.9265208679917,118.48169198487649
Западно-Сибирская,2019,9,12704941.04607621,197,675.4577722488951,1057,44.735216025513964,423,767.1677674506049,1677,1487.3607557250139,117.06947323335828
Западно-Сибирская,2019,10,12573945.646178743,227,975.7444340420479,1338,46.036854604529296,454,653.1531654161071,2019,1674.9344540626844,133.2067515793423
Западно-Сибирская,2019,11,12480672.963390436,256,1000.6202030578847,1356,56.559047567688125,496,758.2412996354535,2108,1815.4205502610264,145.45854663335868
Западно-Сибирская,2019,12,11858628.404752783,273,1113.7604469973853,1420,50.017096018344674,543,840.5522481673596,2236,2004.3297911830896,169.0186860379047
Западно-Сибирская,2020,1,11616774.002067683,271,1243.6275284481203,1580,62.57321973343625,536,816.3821323731541,2387,2122.5828805547108,182.71706759354274
Западно-Сибирская,2020,2,11131235.485362906,243,1111.0451998423646,1364,57.37096192835165,491,701.1926104452172,2098,1869.6087722159332,167.9605803573546
Западно-Сибирская,2020,3,12062747.04536224,224,927.6982176285453,1217,54.07867313611061,515,725.4397938831935,1956,1707.2166846478494,141.5280183052684
Западно-Сибирская,2020,4,11998953.758677943,234,765.9727726797414,1385,59.64550620406819,368,689.2924906150982,1987,1514.910769498908,126.25357176689566
Западно-Сибирская,2020,5,12268908.959097214,196,831.5005758601752,1194,43.97121103022292,386,635.2130247847431,1776,1510.6848116751412,123.13114529674546
Западно-Сибирская,2020,6,12498432.234520739,171,684.6720187436555,1215,39.302905386709305,382,587.5502717919819,1768,1311.5251959223467,104.9351767736042
Западно-Сибирская,2020,7,12627222.401365077,208,836.5234809487165,920,34.91047940197288,363,573.6679970928082,1491,1445.1019574434977,114.44337570923544
Западно-Сибирская,2020,8,12319218.165392302,201,730.5623201370851,1178,49.64804321346774,380,633.4411338296617,1759,1413.6514971802144,114.75172191945649
Западно-Сибирская,2020,9,12292818.190484235,214,842.898711833722,1067,44.14477335151967,405,640.248399546428,1686,1527.2918847316696,124.2426155715809
Западно-Сибирская,2020,10,12579340.19253075,208,1131.5279258987719,1138,57.39549339617402,426,716.8364620764232,1772,1905.7598813713691,151.4991925016031
Западно-Сибирская,2020,11,12070064.4738226,237,1145.6510213792214,1525,60.82549151147068,487,801.6692185573027,2249,2008.1457314479949,166.37406832442656
Западно-Сибирская,2020,12,11776490.999850892,241,1007.3678740963309,1435,59.76289874742963,474,842.4150296927279,2150,1909.5458025364883,162.14896292627967
Западно-Сибирская,2021,1,11878851.295307055,286,1073.0269785877313,1372,62.642596432375264,464,936.7739658388498,2122,2072.443540858956,174.46497892247464
Западно-Сибирская,2021,2,11215719.206120849,288,903.6083565926524,1551,56.816513222473894,506,715.5676750574455,2345,1675.9925448725717,149.43246296304548
Западно-Сибирская,2021,3,11962655.579875622,242,1175.2794911607655,1425,49.2904713976706,443,653.43507939476,2110,1878.0050419531963,156.98897535029778
Западно-Сибирская,2021,4,12242375.582483595,199,1057.6449020907319,1275,50.00711937039873,427,729.3759131066843,1901,1837.0279345678148,150.0548584047884
Западно-Сибирская,2021,5,12337784.714801988,191,914.2851378454942,1129,41.33070404151482,418,635.0811064876921,1738,1590.6969483747012,128.92889486605299
Западно-Сибирская,2021,6,12431150.502569882,179,709.6901459984541,1208,48.982093314573234,402,582.2168850839463,1789,1340.8891243969738,107.86524739763811
Западно-Сибирская,2021,7,12405498.457905818,199,751.2531815960741,993,48.585893100235445,367,674.6079918750119,1559,1474.4470665713216,118.8543186373685
Западно-Сибирская,2021,8,12318690.451188467,194,974.5019433334962,1080,41.30124618426628,355,662.0382364406671,1629,1677.8414259584297,136.20290505770092
Западно-Сибирская,2021,9,12317679.424564479,200,765.9174612037885,1293,51.21731436936322,412,585.129618326363,1905,1402.2643938995147,113.84160486455389
Западно-Сибирская,2021,10,12624959.838926906,212,844.7992373929523,1111,46.683439890908524,410,669.9495437464839,1733,1561.4322210303446,123.67819311519197
Западно-Сибирская,2021,11,12233770.393508013,233,1081.905753516855,1324,55.255768649516824,551,756.2202318798359,2108,1893.3817540462076,154.76682111435994
Западно-Сибирская,2021,12,11925072.479723055,226,1291.0886082734476,1446,65.07723973713718,526,883.5816799324293,2198,2239.747527943014,187.8183576453222
Западно-Сибирская,2022,1,11672974.243694738,249,1245.2060902827702,1455,65.19315720978847,521,869.6886651901963,2225,2180.087912682755,186.76370453403075
Западно-Сибирская,2022,2,11117925.21277749,249,960.2288763700853,1498,58.223445906672666,494,804.0290277103655,2241,1822.4813499871234,163.92279270709625
Западно-Сибирская,2022,3,11821131.598121855,215,969.6496954714108,1250,65.34184901690574,496,755.9004552125431,1961,1790.8919997008597,151.4992016487996
Западно-Сибирская,2022,4,12127334.920529038,176,675.3577404130899,1207,42.15378486385972,425,694.1714201904208,1808,1411.6829454673705,116.40504321173542
Западно-Сибирская,2022,5,12448471.049616285,176,875.6170687673574,1153,46.942214579397394,387,711.0909682447038,1716,1633.6502515914585,131.23300404364235
Западно-Сибирская,2022,6,12259880.605556661,209,732.342134133984,1145,42.589744387274486,370,631.2281376465239,1724,1406.1600161677825,114.69606119414046
Западно-Сибирская,2022,7,12343683.829942646,139,532.1665777925036,1143,46.418258512249324,406,575.2521836438,1688,1153.837019948553,93.47590523581276
Западно-Сибирская,2022,8,12276957.722146248,177,796.1017810195015,1011,49.90878010027366,428,622.9485269915432,1616,1468.9590881113184,119.65171839449131
Западно-Сибирская,2022,9,12397306.530033426,178,993.7782637926002,1184,45.03287438650381,421,612.3489978504699,1783,1651.160136029574,133.18700574431324
Западно-Сибирская,2022,10,12305997.34414265,190,1037.2208910094485,1271,56.247440675925816,439,694.0226030373108,1900,1787.490934722685,145.25364216606846
Западно-Сибирская,2022,11,11819270.167514073,251,938.9433109132968,1360,55.45278985207967,492,654.2213777336153,2103,1648.6174784989919,139.48555664886226
Западно-Сибирская,2022,12,11756574.296776043,270,1062.1501012156266,1487,60.44547434424086,520,752.2129262563496,2277,1874.8085018162171,159.46894516120554
Западно-Сибирская,2023,1,11492602.000596484,275,989.5488500312157,1511,52.65176415495632,558,827.7924797295219,2344,1869.9930939156939,162.7127689463742
Западно-Сибирская,2023,2,10997468.98751144,246,932.1650649797543,1379,49.998333987911934,473,897.6727657218934,2098,1879.8361646895596,170.93352723470042
Западно-Сибирская,2023,3,11609346.02269891,231,886.6457113438014,1430,47.97091570553941,463,733.8637765373181,2124,1668.480403586659,143.71872457969644
Западно-Сибирская,2023,4,12272264.9092322,216,840.8476848561991,1314,59.942068099713744,385,623.5797261648042,1915,1524.3694791207172,124.21256307578254
Западно-Сибирская,2023,5,12174135.916173253,185,801.7430085591684,1057,52.25220924632894,362,614.767363389406,1604,1468.7625811949033,120.64614616661727
Западно-Сибирская,2023,6,12409212.85625652,180,706.552854012531,995,42.27855524253057,357,602.1889528303657,1532,1351.0203620854272,108.87236585713534
Западно-Сибирская,2023,7,12077977.95326175,185,764.351911683106,1074,47.762534598657616,351,533.138998556944,1610,1345.2534448387075,111.38068392279285
Западно-Сибирская,2023,8,12354757.069625793,178,776.1404459562403,1035,34.51918147821246,361,610.4155638070814,1574,1421.0751912415342,115.02251183353914
Западно-Сибирская,2023,9,12362546.39812154,214,1013.549830692342,1253,53.3129711751618,423,738.4445085003338,1890,1805.3073103678375,146.03037693287445
Западно-Сибирская,2023,10,12556744.001811925,228,986.5808531062437,1274,50.699962341060875,431,734.5024822008403,1933,1771.783297648145,141.10212785993554
Западно-Сибирская,2023,11,11848565.888665201,230,774.9087184202988,1594,54.76676365104809,497,865.5609736262405,2321,1695.2364556975874,143.0752440106964
Западно-Сибирская,2023,12,11791305.512365952,279,952.3354973532962,1782,66.6050232610947,526,926.0946490833609,2587,1945.0351696977518,164.95503128622406
Западно-Сибирская,2024,1,11354559.402973767,238,1214.7453275394016,1377,65.8028693817173,532,970.073256168355,2147,2250.621453089474,198.21301498497903
Западно-Сибирская,2024,2,10930148.494677981,263,960.3086097163336,1471,52.417226895457596,461,818.3749228210941,2195,1831.1007594328853,167.52752813234605
Западно-Сибирская,2024,3,11601076.59710644,225,867.1912294666355,1269,51.644084180366654,460,703.0282522382146,1954,1621.8635658852168,139.8028495294777
Западно-Сибирская,2024,4,11924427.60976676,207,950.8741386558295,1253,45.10824123620202,418,694.305613227097,1878,1690.2879931191285,141.75003181994998
Западно-Сибирская,2024,5,12010418.6207292,169,738.8311136638214,1171,43.17642938997495,403,528.7418241606179,1743,1310.7493672144142,109.13436147447402
Западно-Сибирская,2024,6,11988500.979301764,168,738.650961770317,1008,41.458702069415224,356,563.0273119440468,1532,1343.1369757837792,112.03543946843023
Западно-Сибирская,2024,7,12428109.290869419,157,832.5120312864531,1120,39.142322499093716,354,569.3720853759896,1631,1441.0264391615365,115.94896741214032
Западно-Сибирская,2024,8,12748375.82857874,164,809.5504898411447,1126,50.71997166214403,393,594.0357097571299,1683,1454.3061712604185,114.07776102742594
Западно-Сибирская,2024,9,12351075.63935831,194,799.0906548504163,1358,48.146340110909776,385,605.6236019174377,1937,1452.8605968787638,117.63028899677647
Западно-Сибирская,2024,10,12056041.108074063,212,812.0051635974964,1422,45.21188613450825,432,757.7782022145458,2066,1614.9952519465505,133.95734449387123
Западно-Сибирская,2024,11,11650044.885010941,259,931.6122094062214,1467,60.382077977778465,493,773.980263138351,2219,1765.974550522351,151.58521430200415
Западно-Сибирская,2024,12,11974430.74355259,249,1227.548070205928,1615,73.30984846243213,534,678.608957037122,2398,1979.4668757054824,165.30780611606858
Калининградская,2018,1,204520.53776742733,5,2.2171376991861913,12,1.4634023330784214,3,1.042049943483053,20,4.722589975747666,23.091030501386655
Калининградская,2018,2,196177.49288153104,4,2.617353562168826,11,0.975782557328918,3,1.0701026433763003,18,4.663238762874045,23.770508504204976
Калининградская,2018,3,212023.7852643997,3,2.069457588945884,10,1.1658346881595016,3,0.8742713596994756,16,4.109563636804861,19.38255951651895
Калининградская,2018,4,211865.7202204713,3,2.089804503755864,8,1.0453276767537865,3,0.8421895634736689,14,3.9773217439833193,18.77284225048038
Калининградская,2018,5,218856.85864500568,3,1.7781094757319507,10,0.8875402605201145,2,0.9047688247781365,15,3.570418561030202,16.313944114593912
Калининградская,2018,6,214525.5961934088,3,1.693732865539614,8,0.9963583715181673,2,0.6531407248172048,13,3.343231961874986,15.584303324162983
Калининградская,2018,7,223944.98442159643,3,1.6560788366639303,7,0.8196590491986863,2,0.7911077257253999,12,3.2668456115880167,14.587715014138865
Калининградская,2018,8,217096.8900692213,3,1.8830205782355327,7,0.938182654341448,3,0.8472238693881315,13,3.6684271019651122,16.897649251426103
Калининградская,2018,9,217554.84307190176,3,2.055666670615511,8,0.9646871151974217,2,1.0531957445877633,13,4.073549530400697,18.72424200207021
Калининградская,2018,10,215972.59141407837,4,1.8725861053805826,10,1.0645639572961305,3,0.997214154931079,17,3.934364217607792,18.216960734913545
Калининградская,2018,11,216153.59736030828,4,1.9236474854656869,11,1.0323708206760622,3,1.071769387757314,18,4.027787693899063,18.633914693471926
Калининградская,2018,12,202723.79110589606,4,2.6035342511024515,11,0.9050971841269484,3,1.1866127442622343,18,4.695244179491635,23.160795059515227
Калининградская,2019,1,200610.35358339065,4,2.695958093661264,12,1.5482170438068072,3,1.206761422781147,19,5.450936560249218,27.171760893105386
Калининградская,2019,2,195952.9534219014,4,2.53338302244265,12,1.1357539148039641,3,1.069301673158048,19,4.738438610404662,24.18151157029233
Калининградская,2019,3,209461.90074782414,4,2.0771174273620066,10,1.12838772186296,3,1.107739577344096,17,4.313244726569063,20.59202514237601
Калининградская,2019,4,202055.36476365465,3,1.8537852261421846,8,0.9132801271892244,2,0.9255158391693807,13,3.69258119250079,18.275096020439864
Калининградская,2019,5,219052.5473293142,3,1.6736558023016852,9,1.036122205787347,2,0.8028836717738248,14,3.512661679862857,16.03570340856193
Калининградская,2019,6,217260.76362176525,3,1.87644804485028,8,0.9477829610578632,2,0.825070246988255,13,3.6493012528963984,16.79687207235246
Калининградская,2019,7,216880.3450721081,3,1.434326071459467,8,0.8243980884494831,2,0.7899194243793631,13,3.048643584288313,14.056799767976688
Калининградская,2019,8,223397.29790424815,2,1.498580760478484,8,1.0150487252001403,2,0.8830087799951967,12,3.396638265673821,15.204473364443636
Калининградская,2019,9,213846.99907804973,3,1.9928923591863124,9,1.0111766700715197,2,0.916368710206538,14,3.92043773946437,18.33290977365313
Калининградская,2019,10,215966.64058367073,4,2.240660604540809,9,0.8077805917166554,3,1.0756008366600684,16,4.124042032917533,19.095736368227566
Калининградская,2019,11,207997.19736829126,3,2.303260973310712,11,1.352149851624658,3,1.0331409873331452,17,4.688551812268515,22.541418209432447
Калининградская,2019,12,204233.1295283337,4,2.373325227323956,11,1.4813677251072828,4,1.2638761116486297,19,5.1185690640798684,25.062383737158367
Калининградская,2020,1,198980.8865467911,4,2.60744075555685,12,1.4206297139328894,3,1.2312979204812102,19,5.259368389970949,26.431525566322115
Калининградская,2020,2,197329.98166976956,4,1.9296815771711426,11,1.1428915955190202,3,1.273767298954691,18,4.346340471644854,22.025748114234496
Калининградская,2020,3,211313.2063927409,4,2.199078975334262,11,1.1062989359842357,3,0.9107035232351216,18,4.216081434553619,19.951812319376415
Калининградская,2020,4,209312.15042020398,3,1.7229211431796057,9,1.0126405022413807,3,1.0082493340194774,15,3.7438109794404637,17.886257304817647
Калининградская,2020,5,214415.15257301435,3,1.8461425033278072,9,0.8445963901252425,2,0.8076713223001547,14,3.4984102157532044,16.31605870094418
Калининградская,2020,6,210357.73906702644,3,1.80382398178907,7,0.8835230693576204,2,0.8956612009491495,12,3.5830082520958397,17.032928134648678
Калининградская,2020,7,219811.19514312988,3,1.5331225636183916,7,0.8926635638589236,2,0.8802444252041906,12,3.3060305526815057,15.040319263669836
Калининградская,2020,8,222188.37849082274,3,1.5199219664009591,8,0.9139284445491418,2,0.7751794759196116,13,3.209029886869713,14.442834088202586
Калининградская,2020,9,217301.2642019526,3,1.7608561139167642,9,0.9292422688898897,3,0.9068115536470979,15,3.5969099364537516,16.552641558085472
Калининградская,2020,10,210714.31415856082,3,2.3358688076587817,9,0.829603568131773,2,0.9645308370809001,14,4.130003212871455,19.600012601724156
Калининградская,2020,11,210272.3212577597,4,2.5192276434816323,9,1.2034172748751166,3,0.9508027640038617,16,4.67344768236061,22.225691210360125
Калининградская,2020,12,204797.91480763088,4,2.194320060980319,11,1.4190337535766624,4,1.1008509522450431,19,4.714204766802024,23.018812331317594
Калининградская,2021,1,206495.88768082933,4,2.8372563146697147,12,1.2921634781126206,3,1.4698394777135901,19,5.599259270495925,27.115596990243354
Калининградская,2021,2,196968.73606766204,4,2.537510497956877,11,1.1624417168673378,3,1.0983131017163286,18,4.798265316540544,24.360542755842527
Калининградская,2021,3,205797.8734338673,3,2.183279594577147,11,0.8998480121580509,3,0.9116272627034058,17,3.9947548694386037,19.411060001658907
Калининградская,2021,4,202553.68966655017,3,1.96764528069364,9,1.1166652186398933,2,0.8899838544056817,14,3.974294353739215,19.620942774638245
Калининградская,2021,5,211435.094585297,3,1.8609328252501587,8,1.0258696556694824,2,0.7111997470720768,13,3.598002227991718,17.0170530821704
Калининградская,2021,6,207039.7530352813,3,1.6720831808670882,8,0.9009140942235468,2,0.8785755363332077,13,3.451572811423843,16.6710632176791
Калининградская,2021,7,211807.7542528084,2,1.4691717490422131,8,0.9800600838604523,2,0.6051246015050026,12,3.054356434407668,14.420418389225095
Калининградская,2021,8,211929.94164110042,3,1.61450147775071,8,0.9069277285439981,2,0.8859844524704309,13,3.407413658765139,16.07801914339944
Калининградская,2021,9,213213.5072349815,3,1.9393025324827042,8,1.0159490062555578,2,0.8645721280968133,13,3.8198236668350756,17.91548629527147
Калининградская,2021,10,218388.2992333409,3,2.4260575581027424,10,0.9271424698455705,3,0.8601398653709166,16,4.21333989331923,19.292882943409946
Калининградская,2021,11,206765.82390594334,4,2.3357046632416583,10,1.2846039278898111,3,1.183053477920649,17,4.803362069052119,23.23092848863235
Калининградская,2021,12,206568.97860231643,4,1.9272514719000806,11,1.1454513189642042,3,1.0660220535881053,18,4.1387248444523905,20.035558448590688
Калининградская,2022,1,199257.35889292991,5,2.337364420370599,12,1.2582812281949638,3,1.1320524305639712,20,4.727698079129534,23.72659210880107
Калининградская,2022,2,194814.21880616352,4,2.6540303972075487,12,1.3073082845129376,3,1.075720831990524,19,5.037059513711011,25.855707784465107
Калининградская,2022,3,206792.90160785682,4,2.1245296343152154,11,1.18249502950285,3,1.0157919409326084,18,4.322816604750674,20.904086025873696
Калининградская,2022,4,204898.4781949483,3,1.3587323667065587,10,0.6613887337966586,2,0.9517665547219184,15,2.9718876552251356,14.504195840818142
Калининградская,2022,5,213760.18559117123,3,1.656300871726906,10,0.9193870094765413,3,0.8484331925221237,16,3.424121073725571,16.0185165645131
Калининградская,2022,6,213538.94724526184,3,1.7062854565928163,8,0.9024641958957389,2,0.702998654097347,13,3.311748306585902,15.508872499882504
Калининградская,2022,7,213498.2556481536,3,1.7749619694424823,8,0.8553778091816356,2,0.788676119918896,13,3.4190158985430137,16.01425682923411
Калининградская,2022,8,218403.6835574958,3,1.508791612272664,9,0.8748517953256238,2,0.8334483859093974,14,3.2170917935076853,14.730025341631983
Калининградская,2022,9,215810.35347396423,3,1.8647505477091768,10,1.0245969162619584,3,0.7578067791718409,16,3.647154243142976,16.89981126685368
Калининградская,2022,10,213293.82279806508,3,1.8857709040766981,11,1.2323022373328019,3,1.0544384042670738,17,4.172511545676574,19.56227091314726
Калининградская,2022,11,207735.85698449778,4,2.3467106224970213,11,1.1962933458338638,3,1.0316194420699387,18,4.574623410400824,22.021347093401427
Калининградская,2022,12,201686.08171494247,4,2.486304343727566,12,1.309827670295876,3,1.0750486431423385,19,4.87118065716578,24.152289616348305
Калининградская,2023,1,201011.0841932342,4,2.0528534355281556,13,1.235933127584588,3,1.0147731607451198,20,4.303559723857863,21.409564259256488
Калининградская,2023,2,189596.34547319013,4,2.183002821507204,11,1.3241413209671646,3,1.1039871085414152,18,4.611131251015784,24.32078128672486
Калининградская,2023,3,204144.50125870353,4,1.617314422303116,10,0.8902429743095803,3,0.97970101347948,17,3.4872584100921764,17.082303900377525
Калининградская,2023,4,208182.0885596856,3,1.9315482522774947,9,1.1027346257648187,2,0.9053211776262433,14,3.939604055668557,18.92383769864561
Калининградская,2023,5,214302.48925897444,3,1.8980605950905418,9,0.8826433339413625,2,0.8929115444388857,14,3.67361547347079,17.142196930019786
Калининградская,2023,6,211501.59280335624,3,1.5164160157242552,8,0.9716069125886251,2,0.8246639988016254,13,3.312686927114506,15.662704394829213
Калининградская,2023,7,209277.05496434428,3,1.617951103154518,10,0.7666206431372216,2,0.7757412946215325,15,3.1603130409132723,15.101096684735518
Калининградская,2023,8,216647.48329182752,3,1.7327325240195095,8,1.0556067932035438,2,0.8742727245828236,13,3.6626120418058767,16.90586009195538
Калининградская,2023,9,211187.94310559108,3,1.6030953215338806,10,1.1416489278135222,2,0.8435457439071502,15,3.5882899932545533,16.990979411454646
Калининградская,2023,10,207647.973298445,3,1.6408436159864082,9,1.108825843197821,3,1.1694379214006672,15,3.9191073805848964,18.873805115121943
Калининградская,2023,11,205216.2840909816,4,2.199212915505593,11,1.2442543841508253,3,1.0369832839941158,18,4.4804505836505335,21.832821910293184
Калининградская,2023,12,201654.4606627112,3,1.9475191942236285,12,1.2439985039039627,3,1.1022997731226045,18,4.293817471250196,21.292945651383672
Калининградская,2024,1,200451.63436826068,4,2.214634411757695,13,1.4702693885902125,3,1.1918347531065134,20,4.8767385534544205,24.328754259469378
Калининградская,2024,2,195474.28557160858,4,2.4108572893336753,12,1.2800803326993695,3,1.1163784094074727,19,4.807316031440517,24.593086591327843
Калининградская,2024,3,198103.96499303638,3,2.3442032251200957,11,1.2762878527664732,3,0.8593998406861529,17,4.479890918572721,22.613837732779327
Калининградская,2024,4,203543.17015463652,3,1.9309863983843603,11,0.9893026848553957,3,0.8069656995192658,17,3.7272547827590214,18.311863669644815
Калининградская,2024,5,211891.8936827229,3,1.6443093541305098,9,0.9347746816883518,2,0.9528779952254682,14,3.53196203104433,16.66869821991834
Калининградская,2024,6,210159.41877364396,3,1.3267119679755592,8,0.8757466373169562,2,0.8727213627076437,13,3.0751799680001595,14.632605980473986
Калининградская,2024,7,212007.82914221415,3,1.6295809462152258,8,0.8599593159550027,2,0.8646365185537497,13,3.354176780723978,15.821004319958426
Калининградская,2024,8,207130.3595609614,2,1.5876508162414333,9,0.9614761834672144,2,0.7493556606258255,13,3.2984826603344732,15.924670180296205
Калининградская,2024,9,215782.36771580452,3,1.8505431048135939,10,1.0000179055080367,2,0.8928829783872279,15,3.7434439887088584,17.348238543934922
Калининградская,2024,10,210819.4295676385,3,2.26603053396087,8,0.9081177201236351,2,0.8833195835140307,13,4.057467837598536,19.24617596167413
Калининградская,2024,11,205555.3004824601,3,1.9585800406136094,10,1.4499685828797442,3,0.9672679501504178,16,4.375816573643771,21.28778272014035
Калининградская,2024,12,201113.6459870124,3,1.8859119114533713,12,1.12399871414961,3,0.9223592481162307,18,3.9322698737192123,19.552476682627255
Красноярская,2018,1,5537478.682532874,251,827.6338714024578,1298,23.499075310347745,598,484.9154528974579,2147,1336.0483996102635,241.27377750899933
Красноярская,2018,2,5142639.714942445,284,720.228684313041,1322,15.953633031812124,595,456.1902653980484,2201,1192.3725827429016,231.86002691931654
Красноярская,2018,3,5458031.510111227,248,606.9148151623233,1137,20.785015149493155,471,422.98533423829934,1856,1050.6851645501158,192.50258313893545
Красноярская,2018,4,5467771.3413053425,197,601.5539498673602,1137,18.95739752516132,500,400.32240283214287,1834,1020.8337502246644,186.70015377434507
Красноярская,2018,5,5735539.932980584,196,502.54614505864566,928,17.268609566256966,467,311.87907320801554,1591,831.6938278329183,145.00706778284297
Красноярская,2018,6,5518726.521851902,199,482.0879150413569,939,16.91396794119725,407,323.8482653992951,1545,822.8501483818493,149.10145395386036
Красноярская,2018,7,5702686.608576643,185,552.9364088505982,803,15.34447834905511,453,308.4307999348011,1441,876.7116871344545,153.7366064998049
Красноярская,2018,8,5760931.452103411,192,527.5567969664176,955,15.893044339900989,416,354.14959794460606,1563,897.5994392509245,155.80804019516606
Красноярская,2018,9,5817388.501741592,205,469.4969307794887,985,16.604329335081964,445,340.54037899850414,1635,826.6416391130748,142.09840701985047
Красноярская,2018,10,5542123.425418194,230,609.9239368061873,955,18.32624140791948,518,400.33200462460746,1703,1028.5821828387143,185.5935178421437
Красноярская,2018,11,5518201.498629886,226,609.0909181582582,1142,19.51106928137386,577,413.58416018782697,1945,1042.186147627459,188.86337294609908
Красноярская,2018,12,5405243.742445928,251,885.4984501032202,1205,19.72508492907347,735,468.515907440754,2191,1373.7394424730476,254.1493978681184
Красноярская,2019,1,5192372.924579579,276,644.6247606597303,1391,21.004590193931666,601,520.2906154627323,2268,1185.9199663163943,228.39653151693005
Красноярская,2019,2,5180073.211295928,267,709.1705020113976,1215,21.82034562242481,635,440.81696828526714,2117,1171.8078159190895,226.2145278880975
Красноярская,2019,3,5558859.519698933,242,633.6698953848083,1165,19.03276429826767,500,394.4391771621408,1907,1047.1418368452169,188.37350235861507
Красноярская,2019,4,5485957.908222805,202,592.5955767715078,1059,18.686555292881238,519,372.8912692760716,1780,984.1734013404607,179.39864246229465
Красноярская,2019,5,5517975.142813103,222,524.3241207094504,975,15.541726189185688,450,388.22068655589936,1647,928.0865334545356,168.1933153800672
Красноярская,2019,6,5750632.599767166,190,496.9225323972696,967,15.31105387450084,433,331.71332905674967,1590,843.9469153285202,146.75723073713493
Красноярская,2019,7,5651094.224282553,181,494.4898902948675,932,13.754652175520835,440,285.22431309174493,1553,793.4688555621333,140.40977270430662
Красноярская,2019,8,5694637.086305977,176,448.4709337014383,992,13.72603838702351,419,358.28992633021477,1587,820.4868984186766,144.08062989504987
Красноярская,2019,9,5640050.253053184,196,488.6672136437287,1061,17.843492873760546,495,365.28454279645945,1752,871.7952493139487,154.57224850824886
Красноярская,2019,10,5639726.691637308,207,542.8056053790191,1188,19.24859799795911,493,380.0841858841785,1888,942.1383892611567,167.0539089523925
Красноярская,2019,11,5498184.025556779,216,661.6129048884085,1164,17.795593699373278,516,357.9660256481212,1896,1037.374524235903,188.67584631834006
Красноярская,2019,12,5382430.6880733045,253,636.3034462212883,1345,20.961335610132796,628,439.5404655178672,2226,1096.8052473492883,203.77508061174882
Красноярская,2020,1,5213326.814246835,257,610.322952826841,1371,19.640856135411752,645,436.22185086118697,2273,1066.1856598234397,204.51157155730138
Красноярская,2020,2,5192206.97042325,222,624.047446465978,1300,23.199823385071873,645,432.78538970349615,2167,1080.0326595545462,208.01032503265287
Красноярская,2020,3,5533981.727503919,218,678.3658864111092,1080,19.759671184696376,460,353.9462601820471,1758,1052.0718177778526,190.11118387851732
Красноярская,2020,4,5478561.8873228775,185,588.7473311733507,1136,16.639846701996465,466,348.16989340324534,1787,953.5570712785925,174.05244129578543
